,cliente,data_hora,estabelecimento,id_transacao,valor
1894,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-06-30 08:24:39,"{'categoria': 'Restaurante', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",50116848-a8c2-44ef-8793-b31465dd4e24,1500.36
1895,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-03-11 05:15:46,"{'categoria': 'Restaurante', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",6e41b643-70c2-4bcc-9163-75bd4c973932,1160.4
1896,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-05-01 08:20:23,"{'categoria': 'Supermercado', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",ac175702-fb5a-4cd2-86d0-8cb7fa4e00b1,501.92
1897,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-09-11 15:08:34,"{'categoria': 'Restaurante', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",bb9df8b5-c962-4a0a-98dc-c94828f1384d,1140.03
1898,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-05-17 13:16:20,"{'categoria': 'Varejo', 'cidade': 'Santos', 'estado': 'Distrito Federal'}",c25fba55-32a3-48c0-9c4c-f3a1cc84c0d9,1153.04
1899,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-04-16 06:01:41,"{'categoria': 'Varejo', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",3e4644f1-db81-415e-bd14-e9f22175923c,1352.81
1900,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-07-31 13:39:50,"{'categoria': 'Supermercado', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",8dd1ffae-22d7-42e3-b735-02ebccdae7e9,252.91
1901,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-01-08 15:18:45,"{'categoria': 'Restaurante', 'cidade': 'Ramos', 'estado': 'Distrito Federal'}",461975f2-54a6-4129-baca-128b5720f98a,1991.7
1902,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-06-02 18:41:09,"{'categoria': 'Online', 'cidade': 'Moreira da Praia', 'estado': 'Distrito Federal'}",81fbd28e-e1f2-4a5b-a17d-9d4339cabc47,998.21
1903,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-07-13 09:18:34,"{'categoria': 'Supermercado', 'cidade': 'Melo', 'estado': 'Distrito Federal'}",aed4ce65-04a1-413e-bd65-0ed700ac5831,1670.56
1904,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-01-10 19:54:29,"{'categoria': 'Varejo', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",f420ceaf-c8fa-4736-b469-dca1044af8cd,853.83
1905,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-03-18 13:33:57,"{'categoria': 'Online', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",3b5e3895-30f6-4cca-a233-73b9fce0f1e5,1727.08
1906,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-06-24 06:15:33,"{'categoria': 'Restaurante', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",a87ac218-6dc9-4fdc-b935-aaaaaba1556a,1871.76
1907,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-02-12 19:07:30,"{'categoria': 'Restaurante', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",cdfacaee-85f5-4e21-b98d-a695b9897355,160.81
1908,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-04-26 14:09:57,"{'categoria': 'Varejo', 'cidade': 'Nascimento da Prata', 'estado': 'Distrito Federal'}",e77a6781-d235-48f8-97f4-46d7e880fb18,1401.9
1909,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-06-28 16:36:28,"{'categoria': 'Restaurante', 'cidade': 'da Paz da Serra', 'estado': 'Distrito Federal'}",f560f3c1-c436-4fa3-b680-1a80f31628af,3.14
1910,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-03-23 05:03:26,"{'categoria': 'Online', 'cidade': 'Costa de Correia', 'estado': 'Distrito Federal'}",cdbac495-e479-409c-9800-1609b3382502,1061.81
1911,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-05-18 23:34:18,"{'categoria': 'Online', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",01083c4c-968c-4a1a-95c7-26d31591529d,175.64
1912,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-05-27 05:43:24,"{'categoria': 'Varejo', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",dfeb7432-f412-4033-acfb-dbe8708a7bd0,1834.3
1913,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-10-10 09:42:05,"{'categoria': 'Varejo', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",094002cc-28a6-4364-b451-003be7682aba,1751.25
1914,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-12-04 20:01:00,"{'categoria': 'Varejo', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",9fb5ba71-e460-44af-84d4-3a735130c19f,1036.62
1915,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-09-02 09:08:48,"{'categoria': 'Restaurante', 'cidade': 'Jesus do Campo', 'estado': 'Distrito Federal'}",d16c74a7-f50e-476c-a416-fa865b08c1b3,513.21
1916,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-10-23 10:32:52,"{'categoria': 'Varejo', 'cidade': 'Pinto', 'estado': 'Distrito Federal'}",cb64185b-09e9-4850-bcd4-5eb1ad3dd115,186.86
1917,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-08-29 20:40:42,"{'categoria': 'Restaurante', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",ae202528-6791-479c-9b71-3d735f54d193,1316.26
1918,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-10-04 10:33:39,"{'categoria': 'Restaurante', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",4d0a8dd8-a445-4853-b777-9eef1bcdbefb,961.39
1919,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-09-30 21:11:19,"{'categoria': 'Restaurante', 'cidade': 'Araújo', 'estado': 'Distrito Federal'}",b33f9158-8be5-4eb1-880f-f461fe68e82a,83.09
1920,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-11-14 14:58:21,"{'categoria': 'Supermercado', 'cidade': 'Silveira', 'estado': 'Distrito Federal'}",497484b2-2f7e-4531-8c66-3cb72783ee48,26.62
1921,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-10-05 19:51:33,"{'categoria': 'Supermercado', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",a6f5db1b-329f-4a4c-947c-cf8fbed181e5,638.03
1922,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-02-18 21:36:47,"{'categoria': 'Supermercado', 'cidade': 'Moura', 'estado': 'Distrito Federal'}",a8b7c8dd-37fe-4d2d-a28b-54d7dd4a7e54,1070.69
1923,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-11-03 23:30:13,"{'categoria': 'Restaurante', 'cidade': 'Ribeiro', 'estado': 'Distrito Federal'}",68a1781b-2e40-4009-a7a4-8fc5dc561a86,918.41
1924,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-06-30 22:30:50,"{'categoria': 'Varejo', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",654d0391-75c6-4201-a846-959146095487,117.04
1925,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-09-24 05:18:53,"{'categoria': 'Restaurante', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",1822616d-5360-49c9-b25f-6567e79b0ae7,421.23
1926,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-04-30 18:28:25,"{'categoria': 'Supermercado', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",e5cbfa80-0b49-4aac-8ab8-0642b9b9888f,322.87
1927,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-11-13 13:46:06,"{'categoria': 'Online', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",a857d6f0-9836-4d19-8ec4-2bac31fa093d,1784.53
1928,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-05-25 05:23:09,"{'categoria': 'Restaurante', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",ef959496-ec53-41ee-9981-3d11e692800f,404.16
1929,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-03-06 20:42:06,"{'categoria': 'Supermercado', 'cidade': 'Cunha', 'estado': 'Distrito Federal'}",b5c4fa12-de35-43f2-b84b-e8a08393e9d9,1133.23
1930,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-03-22 21:16:22,"{'categoria': 'Online', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",da150f1c-a4bd-4f24-b70c-e61a30e7e1d7,148.83
1931,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-11-29 13:48:49,"{'categoria': 'Supermercado', 'cidade': 'da Costa da Praia', 'estado': 'Distrito Federal'}",b359f220-9a96-4052-8a2d-1bb4f1435eec,1198.98
1932,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-07-05 10:13:35,"{'categoria': 'Restaurante', 'cidade': 'Castro da Prata', 'estado': 'Distrito Federal'}",8cca1aec-2e8a-4bd8-8471-98013f68c07e,115.34
1933,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-02-06 18:19:13,"{'categoria': 'Restaurante', 'cidade': 'Costela de Peixoto', 'estado': 'Distrito Federal'}",61c330bf-1982-417b-8c55-99dd8d46b6ca,446.46
1934,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-08-15 16:09:24,"{'categoria': 'Restaurante', 'cidade': 'da Conceição Paulista', 'estado': 'Distrito Federal'}",bc6355d6-69b0-4ac4-849a-b1a0902edb4e,1126.99
1935,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-07-27 20:31:32,"{'categoria': 'Varejo', 'cidade': 'Alves do Galho', 'estado': 'Distrito Federal'}",0e93ccae-da44-4914-a0b3-b46a85f096db,670.83
1936,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-09-21 17:58:30,"{'categoria': 'Supermercado', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",1ac245ff-98af-43d7-afab-861cd1095d8c,320.84
1937,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-09-19 18:34:40,"{'categoria': 'Online', 'cidade': 'Almeida', 'estado': 'Distrito Federal'}",634a4565-75a6-4a84-86c9-b2c14c3242c6,888.07
1938,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-08-17 19:25:18,"{'categoria': 'Restaurante', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",2d7babf5-69d3-42d0-a0c9-a8f6cef0609f,1836.79
1939,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-04-29 10:23:10,"{'categoria': 'Restaurante', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",f642cff6-5c62-4477-88ef-871bc36dc4fc,121.02
1940,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-04-05 13:37:10,"{'categoria': 'Varejo', 'cidade': 'Monteiro', 'estado': 'Distrito Federal'}",8d3f0b36-4b43-480a-9072-d2b552fb3179,1447.63
1941,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-06-15 08:47:59,"{'categoria': 'Online', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",c9c5e735-a71f-4a0c-8f95-fb58baf44353,1288.71
1942,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-08-19 10:00:55,"{'categoria': 'Supermercado', 'cidade': 'Porto de Duarte', 'estado': 'Distrito Federal'}",e6337afd-0f6e-4b09-81c5-31b3023bedb3,154.16
1943,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-11-20 07:01:36,"{'categoria': 'Restaurante', 'cidade': 'Cunha de Minas', 'estado': 'Distrito Federal'}",caf1af26-785f-4d21-a33d-cebcbc530bf3,843.15
1944,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-06-30 20:36:34,"{'categoria': 'Online', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",d67b590a-0e60-432f-b663-10b825831917,474.11
1945,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-02-13 18:00:34,"{'categoria': 'Online', 'cidade': 'Ferreira', 'estado': 'Distrito Federal'}",59426c2d-70a7-41da-a215-818b6d051270,338.48
1946,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-11-16 16:56:12,"{'categoria': 'Online', 'cidade': 'Peixoto', 'estado': 'Distrito Federal'}",552a68c0-aaad-4da6-bb23-109f8cfbb455,759.08
1947,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-06-25 20:19:44,"{'categoria': 'Restaurante', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",727a54be-b81a-4edf-bcda-5b3175e280ef,325.38
1948,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-06-08 19:09:42,"{'categoria': 'Restaurante', 'cidade': 'Porto dos Dourados', 'estado': 'Distrito Federal'}",a3453f50-2eec-4100-a767-361cdf5c4daa,1254.06
1949,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-09-17 07:23:09,"{'categoria': 'Online', 'cidade': 'das Neves', 'estado': 'Distrito Federal'}",f645eece-b9a2-422a-ad6c-666dbb1e3b37,570.28
1950,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-12-22 18:26:01,"{'categoria': 'Varejo', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",11ec579d-6a84-48ae-a201-8278e783e75e,518.8
1951,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-12-03 08:32:21,"{'categoria': 'Supermercado', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",adb101be-9933-40a6-a8fd-d1c817b79b70,1802.03
1952,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-10-26 13:05:46,"{'categoria': 'Varejo', 'cidade': 'Rocha', 'estado': 'Distrito Federal'}",d2a5e4d7-0f65-4318-851f-a3d8fe1c2c96,1549.72
1953,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-04-19 21:45:36,"{'categoria': 'Supermercado', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",65bac57c-32f3-4d49-a688-9133c2c8f052,512.71
1954,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-12-14 22:43:59,"{'categoria': 'Restaurante', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",4b5cfb49-18a0-4b91-894d-a20092d2b6d2,1503.78
1955,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-07-01 23:45:56,"{'categoria': 'Varejo', 'cidade': 'Barbosa Paulista', 'estado': 'Distrito Federal'}",7d941135-5ae9-4bf0-9f6b-12d736d3d22a,253.35
1956,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-03-05 10:07:30,"{'categoria': 'Restaurante', 'cidade': 'Oliveira das Flores', 'estado': 'Distrito Federal'}",89f73c49-00c2-41e8-a637-398ced2938fa,1573.19
1957,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-06-17 09:04:20,"{'categoria': 'Supermercado', 'cidade': 'Costela de Santos', 'estado': 'Distrito Federal'}",9c9e01f6-78e3-4595-b665-8b9b5c02fbab,879.09
1958,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-09-15 06:40:48,"{'categoria': 'Supermercado', 'cidade': 'Teixeira do Norte', 'estado': 'Distrito Federal'}",9591a707-581f-40eb-aba4-c736baf30813,1649.82
1959,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-09-22 20:14:22,"{'categoria': 'Supermercado', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",97fc814c-1567-43fc-b7a6-44ee947a18f4,1620.64
1960,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-06-28 20:34:30,"{'categoria': 'Supermercado', 'cidade': 'Cavalcanti', 'estado': 'Distrito Federal'}",cdd045b4-b1e3-4427-9a03-eb08e57eb874,235.25
1961,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-01-04 07:36:26,"{'categoria': 'Supermercado', 'cidade': 'Santos', 'estado': 'Distrito Federal'}",2a9aecfb-7e81-4e43-a513-845cd0e16287,731.24
1962,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-01-20 16:29:22,"{'categoria': 'Supermercado', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",037a10b2-9806-480a-83c2-a6b010c1c44d,1805.73
1963,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-04-18 10:05:32,"{'categoria': 'Restaurante', 'cidade': 'Dias do Galho', 'estado': 'Distrito Federal'}",acbcd555-7735-4bf1-a405-10c65cc839dc,1956.46
1964,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-11-04 16:32:22,"{'categoria': 'Varejo', 'cidade': 'Rodrigues', 'estado': 'Distrito Federal'}",8dc85c28-1ccc-44b0-abae-9d456631dfef,1923.63
1965,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-08-11 16:24:22,"{'categoria': 'Varejo', 'cidade': 'Silva', 'estado': 'Distrito Federal'}",8ef8ff9b-f893-4494-8824-6abcab0f7336,1249.92
1966,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-03-22 09:42:16,"{'categoria': 'Varejo', 'cidade': 'Nogueira', 'estado': 'Distrito Federal'}",2e1cffd8-5f7f-49d7-9518-8128188a983a,617.52
1967,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-02-18 20:08:17,"{'categoria': 'Restaurante', 'cidade': 'da Costa', 'estado': 'Distrito Federal'}",507e4c93-89c6-4ff7-9fde-95c26de991b5,214.1
1968,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-01-04 23:47:06,"{'categoria': 'Varejo', 'cidade': 'Mendes de Viana', 'estado': 'Distrito Federal'}",7f22e7f9-0676-4a71-823c-95899833c74d,1721.7
1969,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-01-07 10:58:11,"{'categoria': 'Supermercado', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",fa3c7310-c8da-4a53-8b67-fe8785d94125,709.76
1970,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-11-18 16:43:39,"{'categoria': 'Supermercado', 'cidade': 'Rodrigues', 'estado': 'Distrito Federal'}",6c799e0d-6d28-4e11-8c43-26cf21c68990,1509.93
1971,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-04-10 11:30:33,"{'categoria': 'Restaurante', 'cidade': 'Cunha de Barros', 'estado': 'Distrito Federal'}",e680cdbc-400c-4816-beac-17763b169def,1808.77
1972,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-12-20 15:44:09,"{'categoria': 'Supermercado', 'cidade': 'Lopes', 'estado': 'Distrito Federal'}",7eaec49b-43d7-46f0-a363-d009741a767a,1136.64
1973,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-07-27 10:04:23,"{'categoria': 'Supermercado', 'cidade': 'Duarte da Mata', 'estado': 'Distrito Federal'}",24417b39-cc97-4d72-b30b-eacfbc5122cf,672.53
1974,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-05-05 18:07:28,"{'categoria': 'Online', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",529c4f2f-8593-4c27-8144-56a9768a9b16,413.68
1975,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-09-13 17:11:52,"{'categoria': 'Online', 'cidade': 'da Costa de Minas', 'estado': 'Distrito Federal'}",8c94f4fc-ca1a-476b-8ee0-d5998e5c5876,571.78
1976,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-11-14 09:32:22,"{'categoria': 'Varejo', 'cidade': 'Costela do Amparo', 'estado': 'Distrito Federal'}",9a94ed15-6fb3-4cf0-bfbb-e40f7b7d98a9,1939.46
1977,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-11-15 05:17:23,"{'categoria': 'Varejo', 'cidade': 'Rocha de da Paz', 'estado': 'Distrito Federal'}",35126d9f-a79f-4180-b9ec-973f822f8372,1574.19
1978,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-02-16 11:01:21,"{'categoria': 'Restaurante', 'cidade': 'Nunes', 'estado': 'Distrito Federal'}",40e4ea6b-5f24-4398-a214-2d6db14fd98f,1110.79
1979,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-06-22 10:23:40,"{'categoria': 'Online', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",663f16fc-34c0-4062-ad6a-7347031cdb34,1000.6
1980,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-09-07 19:52:12,"{'categoria': 'Online', 'cidade': 'Fogaça do Campo', 'estado': 'Distrito Federal'}",0d23f3de-3e34-4045-b329-fa213fbeb7fd,231.6
1981,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-03-05 18:22:02,"{'categoria': 'Varejo', 'cidade': 'Pereira', 'estado': 'Distrito Federal'}",31a74721-6eab-48a3-9b74-ff1f2733558b,284.14
1982,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-02-06 05:18:19,"{'categoria': 'Restaurante', 'cidade': 'Caldeira', 'estado': 'Distrito Federal'}",c9435e1c-aeb4-4aa1-bbf1-88a0a720e0cb,1687.01
1983,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-02-04 05:41:46,"{'categoria': 'Restaurante', 'cidade': 'Novaes', 'estado': 'Distrito Federal'}",4b0bc1de-2c93-4715-a689-53fa48bee8de,1668.45
1984,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-11-03 16:16:49,"{'categoria': 'Online', 'cidade': 'Costela Grande', 'estado': 'Distrito Federal'}",fc863dbd-22bd-4518-9ca8-f84a963f8ccd,771.56
1985,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-10-08 20:28:41,"{'categoria': 'Online', 'cidade': 'Correia do Sul', 'estado': 'Distrito Federal'}",13f0d7f9-4714-459a-a0bc-7216301d2624,1938.53
1986,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-01-14 20:01:33,"{'categoria': 'Supermercado', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",e5b2e1f5-ae1d-4715-89ea-3ff25fce635f,675.46
1987,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-06-24 21:10:20,"{'categoria': 'Supermercado', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",e79397ee-d037-4752-a927-61280cd19b8f,1396.51
1988,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-01-29 20:58:58,"{'categoria': 'Restaurante', 'cidade': 'Martins de Freitas', 'estado': 'Distrito Federal'}",b76e7ad2-a407-48ca-bb9c-b54bb91dccd4,615.81
1989,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-08-17 15:30:30,"{'categoria': 'Restaurante', 'cidade': 'da Mata de Moreira', 'estado': 'Distrito Federal'}",d51341ed-182b-44e7-a420-758615c7dcc7,1942.6
1990,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-03-17 17:00:47,"{'categoria': 'Varejo', 'cidade': 'da Cunha da Serra', 'estado': 'Distrito Federal'}",2ba76747-f75b-4a78-b8f7-9c184fcd5810,378.86
1991,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-12-23 10:05:17,"{'categoria': 'Supermercado', 'cidade': 'Silveira do Oeste', 'estado': 'Distrito Federal'}",7bbb4752-8c43-4403-9105-5a3c33b8839d,677.21
1992,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-01-12 08:21:20,"{'categoria': 'Varejo', 'cidade': 'Teixeira', 'estado': 'Distrito Federal'}",64d7c28e-f9dd-43cf-b970-775d6639071b,1062.14
1993,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2023-03-23 10:18:52,"{'categoria': 'Restaurante', 'cidade': 'Jesus', 'estado': 'Distrito Federal'}",d2d00a75-4a7c-426b-9961-4a8cb5a4e2ae,729.28
1994,"{'idade': 66, 'nome': 'Sophie Cardoso', 'renda_mensal': 1688.85}",2022-10-01 23:44:56,"{'categoria': 'Supermercado', 'cidade': 'Pereira de Minas', 'estado': 'Distrito Federal'}",a1dac99b-f1b3-4110-baaf-5c14ee8e3252,1674.97
